Date,port_ret,turnover,mkt_ret,cost,slippage,strat_ret,equity,mkt_equity,cum_strat,cum_mkt,drawdown
2014-10-08,-0.001023610073238812,0.0,-0.01984319129225154,0.0,0.0,-0.001023610073238812,98643.97389638053,182099.44070523645,0.9864397389638053,1.8209944070523645,-0.013803549702706286
2014-10-09,0.0,0.1,-0.011418755954151538,5e-05,2e-05,-7.000000000000001e-05,98637.06881820777,180020.09163243585,0.9863706881820777,1.8002009163243586,-0.013872583454227193
2014-10-10,0.0,0.0,-0.016461202480402504,0.0,0.0,0.0,98637.06881820777,177056.74445353373,0.9863706881820777,1.7705674445353372,-0.013872583454227193
2014-10-13,0.0,0.0,0.0014751490623410302,0.0,0.0,0.0,98637.06881820777,177317.9295440955,0.9863706881820777,1.773179295440955,-0.013872583454227193
2014-10-14,-0.002328073234505823,0.1,-0.0066281335861481105,5e-05,2e-05,-0.0023980732345058233,98400.52990354472,176142.64261985803,0.9840052990354472,1.7614264261985804,-0.01623738921765791
2014-10-15,0.0007701218976159164,0.0,-0.0008554841748045217,0.0,0.0,0.0007701218976159164,98476.31030636045,175991.9553765885,0.9847631030636045,1.7599195537658852,-0.015479772089038666
2014-10-16,-0.0005215992873748854,0.0,0.011815110503856197,0.0,0.0,-0.0005215992873748854,98424.94513308135,178071.31977715262,0.9842494513308134,1.7807131977715263,-0.015993297138323162
2014-10-17,0.0004615210784469914,0.0,0.009759100162710421,0.0,0.0,0.0004615210784469914,98470.37031990527,179809.1356229639,0.9847037031990526,1.798091356229639,-0.01553915730361921
2014-10-20,0.0035618816867014403,0.0,0.01977649880521115,0.0,0.0,0.0035618816867014403,98821.11012863045,183365.1307787775,0.9882111012863045,1.833651307787775,-0.012032624256744348
2014-10-21,-0.002198391030400937,0.0,-0.007176496147560996,0.0,0.0,-0.002198391030400937,98603.8626865094,182049.21162414658,0.986038626865094,1.8204921162414658,-0.014204562873907109
2014-10-22,0.0029927644060290474,0.0,0.011642667660400674,0.0,0.0,0.0029927644060290474,98898.96081705455,184168.75009292446,0.9889896081705456,1.8416875009292446,-0.011254309378050364
2014-10-23,-0.0003553820178591627,0.0,0.0076906495596889,0.0,0.0,-0.0003553820178591627,98863.81390479521,185585.12740973508,0.9886381390479522,1.8558512740973507,-0.011605691816733156
2014-10-24,-0.0036420653252357774,0.0,-0.0013531799729363803,0.0,0.0,-0.0036420653252357774,98503.745436252,185333.9973320494,0.9850374543625199,1.8533399733204938,-0.015205488454227834
2014-10-27,0.0030002633422494766,0.0,0.01143631767128217,0.0,0.0,0.0030002633422494766,98799.28261275866,187453.53580082726,0.9879928261275865,1.8745353580082726,-0.01225084558158855
2014-10-28,0.0015275991828835656,0.0,-0.0015004489490438866,0.0,0.0,0.0015275991828835656,98950.20831614739,187172.27134004034,0.9895020831614738,1.8717227134004035,-0.010741960780405131
2014-10-29,-0.0007592436452420915,0.0,0.006332810949313261,0.0,0.0,-0.0007592436452420915,98875.08099928798,188357.5979493904,0.9887508099928798,1.8835759794939038,-0.011493048660187145
2014-10-30,0.0018336135124516373,0.0,0.011466104305149827,0.0,0.0,0.0018336135124516373,99056.37968385304,190517.3258141456,0.9905637968385304,1.9051732581414558,-0.009680508957057962
2014-10-31,-0.0010355832690032041,0.0,0.0005799884436759051,0.0,0.0,-0.0010355832690032041,98953.7985543644,190627.8236614378,0.989537985543644,1.906278236614378,-0.01070606725294989
2014-11-03,-0.0028686438609659692,0.0,-0.003425247091949246,0.0,0.0,-0.0028686438609659692,98669.93534762216,189974.87626279687,0.9866993534762216,1.8997487626279688,-0.0135439992198156
2014-11-04,0.0018217430770721688,0.0,0.0062923142561888135,0.0,0.0,0.0018217430770721688,98849.68661925686,191170.25788502296,0.9884968661925686,1.9117025788502295,-0.01174692982955794
2014-11-05,-0.00016137106630591537,0.0,0.003993535680599347,0.0,0.0,-0.00016137106630591537,98833.7351399231,191933.7031309562,0.988337351399231,1.919337031309562,-0.01190640528127147
2014-11-06,0.0014322217838786512,0.0,0.0008373287129719298,0.0,0.0,0.0014322217838786512,98975.28696837259,192094.41473157477,0.9897528696837259,1.9209441473157476,-0.010491236110404365
2014-11-07,-0.0018581947723629979,0.0,0.003242223447308623,0.0,0.0,-0.0018581947723629979,98791.37160753483,192717.22774711452,0.9879137160753484,1.9271722774711453,-0.012329936122671317
2014-11-10,0.00041511078220526356,0.0,0.0010424651648657246,0.0,0.0,0.00041511078220526356,98832.38097107796,192918.1287437104,0.9883238097107796,1.929181287437104,-0.01191994362989457
2014-11-11,-0.0022651856001405734,0.0,-0.001145541354893087,0.0,0.0,-0.0022651856001405734,98608.50728487466,192697.13304912587,0.9860850728487467,1.9269713304912588,-0.014158128345370231
2014-11-12,-0.0022126659205829124,0.0,0.0011989559784377768,0.0,0.0,-0.0022126659205829124,98390.31960132589,192928.16842882294,0.9839031960132588,1.9292816842882294,-0.016339467057863925
2014-11-13,0.0017757583682742164,0.0,0.0002603512047976153,0.0,0.0,0.0017757583682742164,98565.03703471512,192978.3975099128,0.9856503703471512,1.929783975099128,-0.014592723634950833
2014-11-14,-0.0017173140535014842,0.0,0.0006246167133738822,0.0,0.0,-0.0017173140535014842,98395.7699114315,193098.93504231758,0.9839576991143151,1.9309893504231759,-0.016284977399075178
2014-11-17,-2.7941157493305282e-05,0.0,0.00556628698954631,0.0,0.0,-2.7941157493305282e-05,98393.02061972774,194173.77913213888,0.9839302061972774,1.9417377913213887,-0.016312463535450093
2014-11-18,-2.6478559270048942e-05,0.0,-0.001500302847094237,0.0,0.0,-2.6478559270048942e-05,98390.4153142995,193882.4596584759,0.9839041531429951,1.938824596584759,-0.016338510164187577
2014-11-19,0.0030359157383804906,0.0,0.0016579831787282284,0.0,0.0,0.0030359157383804906,98689.12032465798,194203.9135152401,0.9868912032465799,1.942039135152401,-0.013352196765956241
2014-11-20,0.001968119251134648,0.0,0.005586312630351475,0.0,0.0,0.001968119251134648,98883.3522822465,195288.797290174,0.9888335228224651,1.95288797290174,-0.011410356230321465
2014-11-21,0.00014567598165116102,0.0,0.0026232935406056423,0.0,0.0,0.00014567598165116102,98897.75721165916,195801.09713065793,0.9889775721165917,1.9580109713065792,-0.011266342463515287
2014-11-24,-0.0032322646831535965,0.0,-0.0006669653397997077,0.0,0.0,-0.0032322646831535965,98578.09348378082,195670.50458537706,0.9857809348378082,1.9567050458537705,-0.014462191345815724
2014-11-25,-0.0015262980182562003,0.0,0.002464248692811477,0.0,0.0,-0.0015262980182562003,98427.63393505305,196152.68537052334,0.9842763393505305,1.9615268537052333,-0.01596641575008115
2014-11-26,-0.011279737462186735,0.0,-0.0020484925821750988,0.0,0.0,-0.011279737462186735,97317.39606524144,195750.8680495681,0.9731739606524143,1.957508680495681,-0.027066056234394613
2014-11-28,0.0,0.1,-0.006979014955759144,5e-05,2e-05,-7.000000000000001e-05,97310.58384751686,194384.71981384733,0.9731058384751685,1.9438471981384733,-0.027134161610458358
2014-12-01,0.0,0.0,0.0065629905871145144,0.0,0.0,0.0,97310.58384751686,195660.4649002645,0.9731058384751685,1.956604649002645,-0.027134161610458358
2014-12-02,0.0,0.0,0.0037477961398193482,0.0,0.0,0.0,97310.58384751686,196393.76043533295,0.9731058384751685,1.9639376043533294,-0.027134161610458358
2014-12-03,0.0,0.0,-0.00112526841023175,0.0,0.0,0.0,97310.58384751686,196172.76474074848,0.9731058384751685,1.9617276474074847,-0.027134161610458358
2014-12-04,0.0,0.0,0.0016898040985191543,0.0,0.0,0.0,97310.58384751686,196504.25828262523,0.9731058384751685,1.9650425828262523,-0.027134161610458358
2014-12-05,0.0,0.0,-0.006543292154414404,0.0,0.0,0.0,97310.58384751686,195218.4735110955,0.9731058384751685,1.9521847351109551,-0.027134161610458358
2014-12-08,0.0,0.0,-0.0007203838236419235,0.0,0.0,0.0,97310.58384751686,195077.84128070204,0.9731058384751685,1.9507784128070205,-0.027134161610458358
2014-12-09,0.0,0.0,-0.016117351561326987,0.0,0.0,0.0,97310.58384751686,191933.70313095624,0.9731058384751685,1.9193370313095623,-0.027134161610458358
2014-12-10,0.0,0.0,0.005181295841450995,0.0,0.0,0.0,97310.58384751686,192928.16842882294,0.9731058384751685,1.9292816842882294,-0.027134161610458358
2014-12-11,0.0,0.0,-0.01614074187302239,0.0,0.0,0.0,97310.58384751686,189814.16466217834,0.9731058384751685,1.8981416466217835,-0.027134161610458358
2014-12-12,0.0,0.0,-0.007038536112398908,0.0,0.0,0.0,97310.58384751686,188478.15080955878,0.9731058384751685,1.8847815080955879,-0.027134161610458358
2014-12-15,0.0,0.0,-0.007941189865100062,0.0,0.0,0.0,97310.58384751686,186981.41002855712,0.9731058384751685,1.8698141002855713,-0.027134161610458358
2014-12-16,0.0,0.0,0.019608863803871612,0.0,0.0,0.0,97310.58384751686,190647.90303166295,0.9731058384751685,1.9064790303166295,-0.027134161610458358
2014-12-17,0.0,0.0,0.024869600019360005,0.0,0.0,0.0,97310.58384751686,195389.24012459014,0.9731058384751685,1.9538924012459014,-0.027134161610458358
2014-12-18,0.0,0.0,0.004010070440207958,0.0,0.0,0.0,97310.58384751686,196172.76474074845,0.9731058384751685,1.9617276474074845,-0.027134161610458358
2014-12-19,0.0,0.0,0.004762189392918392,0.0,0.0,0.0,97310.58384751686,197106.9766001763,0.9731058384751685,1.971069766001763,-0.027134161610458358
2014-12-22,0.0,0.0,0.0014269634978849588,0.0,0.0,0.0,97310.58384751686,197388.24106096322,0.9731058384751685,1.9738824106096322,-0.027134161610458358
2014-12-23,0.0,0.0,5.086263020825932e-05,0.0,0.0,0.0,97310.58384751686,197398.28074607576,0.9731058384751685,1.9739828074607577,-0.027134161610458358
2014-12-24,0.0,0.0,0.003104170919562721,0.0,0.0,0.0,97310.58384751686,198011.03874873943,0.9731058384751685,1.9801103874873944,-0.027134161610458358
2014-12-26,0.0,0.0,0.0012682630184288612,0.0,0.0,0.0,97310.58384751686,198262.16882642513,0.9731058384751685,1.9826216882642513,-0.027134161610458358
2014-12-29,0.0,0.0,-0.0051679031205642545,0.0,0.0,0.0,97310.58384751686,197237.5691454572,0.9731058384751685,1.972375691454572,-0.027134161610458358
2014-12-30,0.0,0.0,-0.009931307086403662,0.0,0.0,0.0,97310.58384751686,195278.7422772979,0.9731058384751685,1.952787422772979,-0.027134161610458358
2014-12-31,0.0,0.0,-0.0005658467788334232,0.0,0.0,0.0,97310.58384751686,195168.24443000564,0.9731058384751685,1.9516824443000564,-0.027134161610458358
2015-01-02,0.0,0.0,-0.01811719149368618,0.0,0.0,0.0,97310.58384751686,191632.34397218068,0.9731058384751685,1.9163234397218067,-0.027134161610458358
2015-01-05,0.0,0.0,-0.009330600930084643,0.0,0.0,0.0,97310.58384751686,189844.29904527956,0.9731058384751685,1.8984429904527957,-0.027134161610458358
2015-01-06,0.0,0.0,0.012275739446515832,0.0,0.0,0.0,97310.58384751686,192174.77819576583,0.9731058384751685,1.9217477819576583,-0.027134161610458358
2015-01-07,0.0,0.0,0.017929057437365614,0.0,0.0,0.0,97310.58384751686,195620.2908320507,0.9731058384751685,1.956202908320507,-0.027134161610458358
2015-01-08,0.0,0.0,-0.008113391118858448,0.0,0.0,0.0,97310.58384751686,194033.14690174544,0.9731058384751685,1.9403314690174545,-0.027134161610458358
2015-01-09,0.0,0.0,-0.007869146011820538,0.0,0.0,0.0,97310.58384751686,192506.2717376426,0.9731058384751685,1.9250627173764259,-0.027134161610458358
2015-01-12,0.0,0.0,-0.0027655958097727584,0.0,0.0,0.0,97310.58384751686,191973.87719916998,0.9731058384751685,1.9197387719916998,-0.027134161610458358
2015-01-13,0.0,0.0,-0.006017444889391599,0.0,0.0,0.0,97310.58384751686,190818.68497292112,0.9731058384751685,1.9081868497292112,-0.027134161610458358
2015-01-14,0.0,0.0,-0.009159851714392708,0.0,0.0,0.0,97310.58384751686,189070.81411423377,0.9731058384751685,1.8907081411423377,-0.027134161610458358
2015-01-15,0.0,0.0,0.013122947639378824,0.0,0.0,0.0,97310.58384751686,191551.9805079896,0.9731058384751685,1.9155198050798958,-0.027134161610458358
2015-01-16,0.0,0.0,0.002097613358661876,0.0,0.0,0.0,97310.58384751686,191953.7825011813,0.9731058384751685,1.919537825011813,-0.027134161610458358
2015-01-20,0.0,0.0,0.005128531085401455,0.0,0.0,0.0,97310.58384751686,192938.223441699,0.9731058384751685,1.92938223441699,-0.027134161610458358
2015-01-21,0.0,0.0,0.014734141012909596,0.0,0.0,0.0,97310.58384751686,195781.00243266925,0.9731058384751685,1.9578100243266925,-0.027134161610458358
2015-01-22,0.0,0.0,-0.005387315679067806,0.0,0.0,0.0,97310.58384751686,194726.2683686001,0.9731058384751685,1.9472626836860012,-0.027134161610458358
2015-01-23,0.0,0.0,0.00237292463551686,0.0,0.0,0.0,97310.58384751686,195188.33912799426,0.9731058384751685,1.9518833912799425,-0.027134161610458358
2015-01-26,0.0,0.0,-0.013277761635896779,0.0,0.0,0.0,97310.58384751686,192596.67488694616,0.9731058384751685,1.9259667488694616,-0.027134161610458358
2015-01-27,0.0,0.0,-0.012882706283544487,0.0,0.0,0.0,97310.58384751686,190115.5084931903,0.9731058384751685,1.9011550849319032,-0.027134161610458358
2015-01-28,0.0,0.0,0.009299428387975706,0.0,0.0,0.0,97310.58384751686,191883.47404986635,0.9731058384751685,1.9188347404986634,-0.027134161610458358
2015-01-29,0.0,0.0,-0.012511775396253588,0.0,0.0,0.0,97310.58384751686,189482.67112030156,0.9731058384751685,1.8948267112030155,-0.027134161610458358
2015-01-30,0.0,0.0,0.012352233317823424,0.0,0.0,0.0,97310.58384751686,191823.20528366393,0.9731058384751685,1.9182320528366394,-0.027134161610458358
2015-02-02,0.0,0.0,0.014453259372636529,0.0,0.0,0.0,97310.58384751686,194595.67582331924,0.9731058384751685,1.9459567582331925,-0.027134161610458358
2015-02-03,0.0,0.0,-0.0038199746464020468,0.0,0.0,0.0,97310.58384751686,193852.3252753747,0.9731058384751685,1.938523252753747,-0.027134161610458358
2015-02-04,0.0,0.0,0.010052868091806166,0.0,0.0,0.0,97310.58384751686,195801.09713065793,0.9731058384751685,1.9580109713065792,-0.027134161610458358
2015-02-05,0.0,0.0,-0.0026164298770098293,0.0,0.0,0.0,97310.58384751686,195288.797290174,0.9731058384751685,1.95288797290174,-0.027134161610458358
2015-02-06,0.0,0.0,-0.004629438497607774,0.0,0.0,0.0,97310.58384751686,194384.71981384733,0.9731058384751685,1.9438471981384733,-0.027134161610458358
2015-02-09,0.0,0.0,0.01064551121833679,0.0,0.0,0.0,97310.58384751686,196454.0445292989,0.9731058384751685,1.964540445292989,-0.027134161610458358
2015-02-10,0.0,0.0,0.0006135660515089736,0.0,0.0,0.0,97310.58384751686,196574.5820617037,0.9731058384751685,1.9657458206170368,-0.027134161610458358
2015-02-11,0.0,0.0,0.009607056361376598,0.0,0.0,0.0,97310.58384751686,198463.08515078455,0.9731058384751685,1.9846308515078455,-0.027134161610458358
2015-02-12,0.0,0.0,0.004200974548244973,0.0,0.0,0.0,97310.58384751686,199296.82352026916,0.9731058384751685,1.9929682352026916,-0.027134161610458358
2015-02-13,0.0,0.0,0.0016129401918516528,0.0,0.0,0.0,97310.58384751686,199618.27737703337,0.9731058384751685,1.9961827737703337,-0.027134161610458358
2015-02-17,0.0,0.0,0.00010066562166888282,0.0,0.0,0.0,97310.58384751686,199638.372075022,0.9731058384751685,1.99638372075022,-0.027134161610458358
2015-02-18,0.0,0.0,-0.0007548010019482465,0.0,0.0,0.0,97310.58384751686,199487.68483175244,0.9731058384751685,1.9948768483175243,-0.027134161610458358
2015-02-19,0.0,0.0,0.005941930390907402,0.0,0.0,0.0,97310.58384751686,200673.026768866,0.9731058384751685,2.00673026768866,-0.027134161610458358
2015-02-20,0.0,0.0,-0.0001501665848490097,0.0,0.0,0.0,97310.58384751686,200642.89238576478,0.9731058384751685,2.006428923857648,-0.027134161610458358
2015-02-23,0.0,0.0,0.002903783994711695,0.0,0.0,0.0,97310.58384751686,201225.5160053272,0.9731058384751685,2.012255160053272,-0.027134161610458358
2015-02-24,0.0,0.0,-0.0008487091729145746,0.0,0.0,0.0,97310.58384751686,201054.73406406902,0.9731058384751685,2.01054734064069,-0.027134161610458358
2015-02-25,0.0,0.0,-0.0011990519195275162,0.0,0.0,0.0,97310.58384751686,200813.65899925938,0.9731058384751685,2.008136589992594,-0.027134161610458358
2015-02-26,0.0,0.0,-0.0035015603792660777,0.0,0.0,0.0,97310.58384751686,200110.4978472921,0.9731058384751685,2.001104978472921,-0.027134161610458358
2015-02-27,0.0,0.0,0.006375126604438064,0.0,0.0,0.0,97310.58384751686,201386.22760594572,0.9731058384751685,2.013862276059457,-0.027134161610458358
2015-03-02,0.0,0.0,-0.004140073068350847,0.0,0.0,0.0,97310.58384751686,200552.47390869755,0.9731058384751685,2.0055247390869755,-0.027134161610458358
2015-03-03,0.0,0.0,-0.004107147961421087,0.0,0.0,0.0,97310.58384751686,199728.77522432548,0.9731058384751685,1.9972877522432548,-0.027134161610458358
2015-03-04,0.0,0.0,0.0010058690660381675,0.0,0.0,0.0,97310.58384751686,199929.67622092133,0.9731058384751685,1.9992967622092133,-0.027134161610458358
2015-03-05,0.0,0.0,-0.013967737508653655,0.0,0.0,0.0,97310.58384751686,197137.11098327738,0.9731058384751685,1.9713711098327737,-0.027134161610458358
2015-03-06,0.0,0.0,0.00402544349621814,0.0,0.0,0.0,97310.58384751686,197930.67528454826,0.9731058384751685,1.9793067528454826,-0.027134161610458358
2015-03-09,0.0,0.0,-0.016138818433491298,0.0,0.0,0.0,97310.58384751686,194736.3080537126,0.9731058384751685,1.947363080537126,-0.027134161610458358
2015-03-10,0.0,0.0,-0.0024759915713805647,0.0,0.0,0.0,97310.58384751686,194254.14259632985,0.9731058384751685,1.9425414259632985,-0.027134161610458358
2015-03-11,0.0,0.0,0.003568116785519715,0.0,0.0,0.0,97310.58384751686,194947.26406318456,0.9731058384751685,1.9494726406318457,-0.027134161610458358
2015-03-12,0.0,0.0,0.01391248954678237,0.0,0.0,0.0,97310.58384751686,197659.46583663742,0.9731058384751685,1.9765946583663743,-0.027134161610458358
2015-03-13,0.0,0.0,0.0023885816460740283,0.0,0.0,0.0,97310.58384751686,198131.59160890762,0.9731058384751685,1.981315916089076,-0.027134161610458358
2015-03-16,0.0,0.0,-0.0028392455981868236,0.0,0.0,0.0,97310.58384751686,197569.04735957025,0.9731058384751685,1.9756904735957026,-0.027134161610458358
2015-03-17,0.0,0.0,0.01194837396292514,0.0,0.0,0.0,97310.58384751686,199929.67622092128,0.9731058384751685,1.9992967622092128,-0.027134161610458358
2015-03-18,0.0,0.0,-0.004471684646068619,0.0,0.0,0.0,97310.58384751686,199035.65375747072,0.9731058384751685,1.9903565375747072,-0.027134161610458358
2015-03-19,0.0,0.0,0.008781697277298717,0.0,0.0,0.0,97310.58384751686,200783.5246161581,0.9731058384751685,2.007835246161581,-0.027134161610458358
2015-03-20,0.0,0.0,-0.002001246475393903,0.0,0.0,0.0,97310.58384751686,200381.70729520285,0.9731058384751685,2.0038170729520286,-0.027134161610458358
2015-03-23,0.0,0.0,-0.00556447079469391,0.0,0.0,0.0,97310.58384751686,199266.68913716782,0.9731058384751685,1.9926668913716783,-0.027134161610458358
2015-03-24,0.0,0.0,-0.014719958868882,0.0,0.0,0.0,97310.58384751686,196333.49166913042,0.9731058384751685,1.9633349166913043,-0.027134161610458358
2015-03-25,0.0,0.0,-0.002353499423179528,0.0,0.0,0.0,97310.58384751686,195871.42090973628,0.9731058384751685,1.9587142090973628,-0.027134161610458358
2015-03-26,0.0,0.0,0.002256460178583941,0.0,0.0,0.0,97310.58384751686,196313.39697114177,0.9731058384751685,1.9631339697114178,-0.027134161610458358
2015-03-27,0.0,0.0,0.012229518180469467,0.0,0.0,0.0,97310.58384751686,198714.21522847007,0.9731058384751685,1.9871421522847008,-0.027134161610458358
2015-03-30,0.0,0.0,-0.008694778874839049,0.0,0.0,0.0,97310.58384751686,196986.43906777134,0.9731058384751685,1.9698643906777134,-0.027134161610458358
2015-03-31,0.0,0.0,-0.0036206358580753717,0.0,0.0,0.0,97310.58384751686,196273.22290292798,0.9731058384751685,1.96273222902928,-0.027134161610458358
2015-04-01,0.0,0.0,0.003684944075706298,0.0,0.0,0.0,97310.58384751686,196996.4787528839,0.9731058384751685,1.969964787528839,-0.027134161610458358
2015-04-02,0.0,0.0,0.006628948282656699,0.0,0.0,0.0,97310.58384751686,198302.35822240225,0.9731058384751685,1.9830235822240225,-0.027134161610458358
2015-04-06,0.0,0.0,-0.0025835051728074765,0.0,0.0,0.0,97310.58384751686,197790.04305415475,0.9731058384751685,1.9779004305415475,-0.027134161610458358
2015-04-07,0.0,0.0,0.003351974009995873,0.0,0.0,0.0,97310.58384751686,198453.03013790824,0.9731058384751685,1.9845303013790825,-0.027134161610458358
2015-04-08,0.0,0.0,0.004504957484545713,0.0,0.0,0.0,97310.58384751686,199347.0526013588,0.9731058384751685,1.9934705260135879,-0.027134161610458358
2015-04-09,0.0,0.0,0.005391823334206514,0.0,0.0,0.0,97310.58384751686,200421.89669118007,0.9731058384751685,2.0042189669118007,-0.027134161610458358
2015-04-10,0.0,0.0,-0.004460702539044958,0.0,0.0,0.0,97310.58384751686,199527.8742277295,0.9731058384751685,1.995278742277295,-0.027134161610458358
2015-04-13,0.0,0.0,0.0018627352771087846,0.0,0.0,0.0,97310.58384751686,199899.54183782003,0.9731058384751685,1.9989954183782002,-0.027134161610458358
2015-04-14,0.0,0.0,0.004522582394393737,0.0,0.0,0.0,97310.58384751686,200803.6039863831,0.9731058384751685,2.008036039863831,-0.027134161610458358
2015-04-15,0.0,0.0,-0.0003001378710637548,0.0,0.0,0.0,97310.58384751686,200743.3352201807,0.9731058384751685,2.007433352201807,-0.027134161610458358
2015-04-16,0.0,0.0,-0.011559235392939016,0.0,0.0,0.0,97310.58384751686,198422.895754807,0.9731058384751685,1.9842289575480698,-0.027134161610458358
2015-04-17,0.0,0.0,0.009112555373267606,0.0,0.0,0.0,97310.58384751686,200231.03537969678,0.9731058384751685,2.0023103537969678,-0.027134161610458358
2015-04-20,0.0,0.0,-0.0011037035001363327,0.0,0.0,0.0,97310.58384751686,200010.03968511228,0.9731058384751685,2.000100396851123,-0.027134161610458358
2015-04-21,0.0,0.0,0.004921880993094208,0.0,0.0,0.0,97310.58384751686,200994.46529786644,0.9731058384751685,2.0099446529786644,-0.027134161610458358
2015-04-22,0.0,0.0,0.002498875551757429,0.0,0.0,0.0,97310.58384751686,201496.72545323783,0.9731058384751685,2.0149672545323782,-0.027134161610458358
2015-04-23,0.0,0.0,0.0023430940190627414,0.0,0.0,0.0,97310.58384751686,201968.85122550806,0.9731058384751685,2.0196885122550805,-0.027134161610458358
2015-04-24,0.0,0.0,-0.004177839192730626,0.0,0.0,0.0,97310.58384751686,201125.05784314734,0.9731058384751685,2.0112505784314734,-0.027134161610458358
2015-04-27,0.0,0.0,0.0031964807998525746,0.0,0.0,0.0,97310.58384751686,201767.9502289122,0.9731058384751685,2.017679502289122,-0.027134161610458358
2015-04-28,0.0,0.0,-0.004132240508476381,0.0,0.0,0.0,97310.58384751686,200934.19653166406,0.9731058384751685,2.0093419653166404,-0.027134161610458358
2015-04-29,0.0,0.0,-0.009998500285983147,0.0,0.0,0.0,97310.58384751686,198925.1559101784,0.9731058384751685,1.989251559101784,-0.027134161610458358
2015-04-30,0.0,0.0,0.010806440452658217,0.0,0.0,0.0,97310.58384751686,201074.8287620575,0.9731058384751685,2.010748287620575,-0.027134161610458358
2015-05-01,0.0,0.0,0.0028975462674738495,0.0,0.0,0.0,97310.58384751686,201657.45238161992,0.9731058384751685,2.016574523816199,-0.027134161610458358
2015-05-04,0.0,0.0,-0.011457051316352773,0.0,0.0,0.0,97310.58384751686,199347.05260135874,0.9731058384751685,1.9934705260135874,-0.027134161610458358
2015-05-05,0.0,0.0,-0.004182422997321411,0.0,0.0,0.0,97310.58384751686,198513.2989041106,0.9731058384751685,1.9851329890411058,-0.027134161610458358
2015-05-06,0.0,0.0,0.0040481888043941705,0.0,0.0,0.0,97310.58384751686,199316.91821825755,0.9731058384751685,1.9931691821825754,-0.027134161610458358
2015-05-07,0.0,0.0,0.013153919133338965,0.0,0.0,0.0,97310.58384751686,201938.71684240684,0.9731058384751685,2.0193871684240685,-0.027134161610458358
2015-05-08,0.0,0.0,-0.004775364179015251,0.0,0.0,0.0,97310.58384751686,200974.3859276413,0.9731058384751685,2.009743859276413,-0.027134161610458358
2015-05-11,0.0,0.0,-0.0030489358125680432,0.0,0.0,0.0,97310.58384751686,200361.62792497763,0.9731058384751685,2.0036162792497763,-0.027134161610458358
2015-05-12,0.0,0.0,0.00020050779497959859,0.0,0.0,0.0,97310.58384751686,200401.8019931914,0.9731058384751685,2.0040180199319138,-0.027134161610458358
2015-05-13,0.0,0.0,0.0103759765625,0.0,0.0,0.0,97310.58384751686,202481.1663937555,0.9731058384751685,2.024811663937555,-0.027134161610458358
2015-05-14,0.0,0.0,0.0011410215765339515,0.0,0.0,0.0,97310.58384751686,202712.2017734525,0.9731058384751685,2.0271220177345253,-0.027134161610458358
2015-05-15,0.0,0.0,0.0031218514097934857,0.0,0.0,0.0,97310.58384751686,203345.0391463413,0.9731058384751685,2.033450391463413,-0.027134161610458358
2015-05-18,0.0,0.0,-0.00034575936354341863,0.0,0.0,0.0,97310.58384751686,203274.73069502634,0.9731058384751685,2.0327473069502635,-0.027134161610458358
2015-05-19,0.0,0.0,-0.0006918333130370158,0.0,0.0,0.0,97310.58384751686,203134.0984646329,0.9731058384751685,2.031340984646329,-0.027134161610458358
2015-05-20,0.0,0.0,0.002967095736789993,0.0,0.0,0.0,97310.58384751686,203736.81678218397,0.9731058384751685,2.03736816782184,-0.027134161610458358
2015-05-21,0.0,0.0,-0.002465240025362636,0.0,0.0,0.0,97310.58384751686,203234.55662681255,0.9731058384751685,2.0323455662681256,-0.027134161610458358
2015-05-22,0.0,0.0,-0.010676174297720165,0.0,0.0,0.0,97310.58384751686,201064.7890769448,0.9731058384751685,2.010647890769448,-0.027134161610458358
2015-05-26,0.0,0.0,0.009392434000935923,0.0,0.0,0.0,97310.58384751686,202953.27683826213,0.9731058384751685,2.029532768382621,-0.027134161610458358
2015-05-27,0.0,0.0,-0.0010888238429236363,0.0,0.0,0.0,97310.58384751686,202732.29647144114,0.9731058384751685,2.0273229647144113,-0.027134161610458358
2015-05-28,0.0,0.0,-0.006193637670381724,0.0,0.0,0.0,97310.58384751686,201476.64608301263,0.9731058384751685,2.0147664608301263,-0.027134161610458358
2015-05-29,0.0,0.0,0.0020441162105437893,0.0,0.0,0.0,97310.58384751686,201888.4877613169,0.9731058384751685,2.018884877613169,-0.027134161610458358
2015-06-01,0.0,0.0,-0.0009453798658839441,0.0,0.0,0.0,97310.58384751686,201697.62644983362,0.9731058384751685,2.0169762644983362,-0.027134161610458358
2015-06-02,0.0,0.0,0.002589791771743899,0.0,0.0,0.0,97310.58384751686,202219.9813031937,0.9731058384751685,2.022199813031937,-0.027134161610458358
2015-06-03,0.0,0.0,-0.008444672241116002,0.0,0.0,0.0,97310.58384751686,200512.2998404836,0.9731058384751685,2.005122998404836,-0.027134161610458358
2015-06-04,0.0,0.0,-0.0017534497392185378,0.0,0.0,0.0,97310.58384751686,200160.71160061823,0.9731058384751685,2.0016071160061824,-0.027134161610458358
2015-06-05,0.0,0.0,-0.006072425416214777,0.0,0.0,0.0,97310.58384751686,198945.250608167,0.9731058384751685,1.98945250608167,-0.027134161610458358
2015-06-08,0.0,0.0,-0.00015147073382792975,0.0,0.0,0.0,97310.58384751686,198915.1162250658,0.9731058384751685,1.9891511622506581,-0.027134161610458358
